product,verified,rating,date,author,content,title
Apple - HomePod - Space Gray,1,5,13 Dec 2019,5555,A Great Buy!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,A Great Buy
Apple - HomePod - Space Gray,1,5,13 Dec 2019,Melaza,"Easy to use ,great sizes,cost was ok
Just little warm up when use a lot",Easy to use
Apple - HomePod - Space Gray,1,5,13 Dec 2019,OffTheCharts,"Love this product! Waited a while to see if I could get some money off and it was worth the wait! It has some of the best sound I have ever heard and it’s almost a new experience with each song as you listen through it. You start to notice subtle aspects of each song that were previously undetectable. 

In short, this thing is a steal for under $299",Best sound of any speaker I have heard
Apple - HomePod - Space Gray,1,5,13 Dec 2019,Texasluc,"My wife and I are still finding new ideas to use our new pod. So far, it’s not disappointed us.",Great new edition to our home
Apple - HomePod - Space Gray,1,5,13 Dec 2019,Partyink,I love this speaker. It has great sound and can hear me 3 rooms away easily.,Great sound
Apple - HomePod - Space Gray,1,5,13 Dec 2019,MrHope,HomePod The Best Technology with a Gorgeous sound in the same device!! This is my second HomePod and I Love it.,HOMEPOD SOUNDS GORGEOUS AND LOOKS MODERN!
Apple - HomePod - Space Gray,1,5,13 Dec 2019,Scully,"Love the Apple HomePod!  I like the fact you can make phone calls from the speaker, control volume, music etc without ever having to leave your chair. It was really special when Best Buy had them on sale for $100 off retail. We liked it so much, we bought two of them!  Highly recommend!",Great Smart Speaker
Apple - HomePod - Space Gray,1,5,13 Dec 2019,Dominator,"Hi, Homepod is a good speaker. If you use apple a lot, it is a must. It needs more things that work with it to be used as a smart device.",Great speaker..if you use apple it’s a must
Apple - HomePod - Space Gray,1,5,13 Dec 2019,AudioNeil,"Siri speaker has great quality sound, better than comparable products.  Siri is getting better all the time.",Great quality sound
Apple - HomePod - Space Gray,1,5,13 Dec 2019,nitgoz,"Sounds very good, especially when pairing it with another one",Great speaker
Apple - HomePod - Space Gray,1,5,13 Dec 2019,Bugsy,This was the last model and was priced low. Glad I waited for BestBuy's special price.,Great buy
Apple - HomePod - Space Gray,1,5,13 Nov 2019,Jumpa,Almost 1 year and this thing is stillllll amazing.,Poppin
Apple - HomePod - Space Gray,1,4,13 Nov 2019,Owenstechlab,"not.  it is not as smart as Alexa.  but it truly works great with apple ecosystem. if you got everything apple, this is the way to go.  oh and the sound is fantastic!",the apple eco system
Apple - HomePod - Space Gray,1,5,13 Nov 2019,Carmelo,"Apple hit it out of the park with the Homepod.  The sound quality this speaker puts out is second to none, especially for its size.  I am very satisfied with this purchase.",The best smart speaker!
Apple - HomePod - Space Gray,1,1,13 Nov 2019,Chely,Not worth the money! Not Bluetooth and only works with Apple Music .,Not worth the money !
Apple - HomePod - Space Gray,1,5,13 Nov 2019,DRP4BestBuy,"The sound the HomePod creates is AMAZING. Hence, why I'd love to get a second one and see the magic that creates. It definitely matters where you place the HomePod and you need to make sure it's not surrounded by a bunch of stuff. I'm an Apple Fan, a Siri Fan and I'm building my little Smart House; so it's a great addition for me.",I'm hoping to get a second!
Apple - HomePod - Space Gray,1,4,13 Nov 2019,BlackBelt,"Very good for sound, for home I couldn find a lot of compatible plugs. But is very good for automation.",Nice sound
Apple - HomePod - Space Gray,1,5,13 Nov 2019,EricB,"I wasn’t impressed with the HomePod when I heard it in the store, but the reviews said otherwise so I purchased one. In a home situation the sound is absolutely defying. How can so much sound come from such a small package? I was so impressed that I purchased another one and use them in a stereo configuration. Now it’s two times awesome!! The amount of bass these speakers put out is outrageous. Siri seems to be an attentive listener and quickly finds a song I want to hear or skips tracks or adjusts volume.",Awesome sound from a small package!!
Apple - HomePod - Space Gray,1,4,13 Nov 2019,adeelc,I love the sound quality of this speaker and the how good the microphone is even with loud music playing.  There is a limited version of Siri with this HomePod.  I wish that Siri was able to do as much on this product as it does with iOS devices.,"Great sound, but Siri leaves a bit to desire"
Apple - HomePod - Space Gray,1,4,13 Nov 2019,DroneGeek,"Is a good speaker was hoping it would be the Apple version of Alexa but it requires the phone and/or my MacBook to do anything meaningful other than play music. It could be user error, but the documentation is lacking, and I am not able to figure it out (or have the time).",Nice Speaker but does nothing else
Apple - HomePod - Space Gray,1,4,13 Nov 2019,Tideturner,"I purchased this HomePod for $100 off, so it was a good value at the time. I love the sound quality, how it fills the room. My only issue is that Siri picks up extraneous conversations sometimes, even when I don’t say “hey Siri”, or even anything close. I’ve considered turning it off, but that would mostly defeat the power of the speaker.",Good value
Apple - HomePod - Space Gray,1,4,13 Nov 2019,Jorussill,Great sound.  This is an awesome home pod.  Siri answers all you questions.,Awesome sound.
Apple - HomePod - Space Gray,1,5,13 Nov 2019,McNavigator,"Great sound, connectons and cloud working give a total independence",Just love it
Apple - HomePod - Space Gray,1,4,13 Nov 2019,Kup1986,"Biggest complaint? Siri sucks, and seems to be getting worse. Audio quality is great but Siri has no clue what I’m asking half of the time.",Not perfect
Apple - HomePod - Space Gray,1,5,13 Nov 2019,bongbau,"Enjoyed listening to this for hours.  I didn't so much about SIRI, but the sound quality is terrific.",superior sound
Apple - HomePod - Space Gray,1,5,13 Nov 2019,AndyB,"Incredible sound...Apple does it again!!!!
    14 speakers.  Wow",AWESOME!!
Apple - HomePod - Space Gray,1,4,13 Nov 2019,Dapperman,The Apple HomePod is very good. My only issue with it is that it requires wifi and a iPhone.,A good buy.
Apple - HomePod - Space Gray,1,5,13 Nov 2019,ddddddddd,sound fills the room. a lot of power for such a small speaker. just does not have Bluetooth,awesome purchase
Apple - HomePod - Space Gray,1,5,13 Nov 2019,Psicottic,This is a Christmas present for the family. I have tested it and so far everything seems great.,Christmas Present
Apple - HomePod - Space Gray,1,5,13 Nov 2019,DeltaAvery,"This speaker honestly won’t replace your Alexa, Apple just hasn’t had the time to develop it that much yet. HOWEVER I will say the sound is second to NONE. I even route my Apple TV through the HomePod whenever I watch TV or movies because it sounds THAT good.",Fabtastic Speaker!
Apple - HomePod - Space Gray,1,5,13 Nov 2019,VTSOUND,"Are these for audio files... no. They sound very nice for the package size and I love how Siri/HomeKit interacts with them. Worth the price and sound better than many of the other options.

The simple set up is a amazing.",Love these
Apple - HomePod - Space Gray,1,5,13 Nov 2019,LoveZikiya,"I love that the HomePod has the capability to grant every request I ask of it by just saying “Hey Siri”. Also, the Lyfx bulbs work exceptionally well with the home pod. I truly feel like I have an imaginary assistant!",The Home pod is amazing!
Apple - HomePod - Space Gray,1,5,13 Nov 2019,Faceguy,Absolutely love the home pod. Great addition to my apple collectIon. Not sure why took so long to finally buy.,Great speaker
Apple - HomePod - Space Gray,1,5,13 Nov 2019,JCAyub,Great quality! Great response from Siri! Really easy to setup,Great Product
