product,verified,rating,date,author,content,title
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,geekthi,"I LOVE MY NEWEST PURCHASE,THE QUALITY IS AMAZING AND LIKE ALWAYS IVE BEEN HELPED FOR THE BEST STAFF EVER..THX A LOT GUYS!!!",AMAZING PRODUCT
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,MikeB,The Nest Third Generation Thermostat is an excellent thermostat and easy to install.,Great thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Miglani,Works perfectly as I expected. My google assistant talks to it without any problem.,Works perfect!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,gotstirfry,This is my second Nest purchase and would highly recommend to others. Dial is very easy to use and I like the feature to be able to adjust remotely and review the stats on my mobile device.,Nice!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,yangvh,"I had the honeywell unit but it wouldn't work, so I exchanged it for the NEST. It works on my older system and I can create a schedule and control it on my phone.",Great!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,austin,love love love love love. will buy another one when we buy a new house again,love
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,Tavosebastian,"Excellent thermostat! love the fact that you control it from the app, when you are out, so you can save energy, there is a lot about loving this masterpiece",Excellent
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,smilenice,I love these Nest thermostats I have 3 if them now. You can change the temp while in another country if you want,Nest review
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Young,"This is really good, I love being able to control it from anywhere I have internet.",You can do it yourself
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,Goody,This is the perfect thermostat for my home. I should have made this purchase sooner.,Perfect
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,4kenA,WiFi ability is awesome. Program ability is a major plus,WiFi ability a plus
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Derek,Easy purchase. Delivery within timeframe. Easy use of thermostat and super easy install,Easy use and easy install
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Eflow,Love this nest device. Very efficient in saving energy!,Great device
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Donnell,Best thermostat on the market. Easy to connect to Alexa,Heavenly
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Cachi,Love this product! Easy to set up and that nest app is easy to use.,Love it
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,NickZ,Great product i would recommend this over any other WiFi thermostat,Great product
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Casper,Nest is awesome I’ve saved so much on my bill since I’ve added this product and it should be in every home,Great
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,4,23 Nov 2017,chezdude,"I bought this for my parents as they have a place where the Nest would work well. Personally, I use ecobee as I need the remote sensors. But I see the two on par and it all comes down to the features that are important to you. The nest really evolved this category and it continues to be a leader so you can't go wrong.",Top notch smart thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,4,23 Nov 2019,Lookin,I like the ability of the unit to learn the times to raise and lower the temperature.,Energy saving
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,JMiz,This is great for any house. I love it and would highly recommend,Love the nest
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,Usfjennm,"This thermostat was very easy to install once I confirmed it was compatible with my current wiring. The ease of use, ability to control remotely, and the reporting make this purchase well worth it.",Great investment
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Blitz,Love it ! Works great with google home. Easy to install,Easy to use
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Newbie,"This product is efficient, smart, and worth every penny.",Perfect
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,Salman,installation is super easy and all u need to install it is inside box. its saving me $30 at least every month so in few months it will save me the money i paid for it.,excellent product
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,4,23 Nov 2019,Heath,"Easy to use
Programs are easy to set up
Would recommend for others",Good for everyone
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,janusz,"Easy installation and configuration, installed/tested in about 45 minutes, still working good without any problem after 2 months",Great Nest product!!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,sb1234,"The nest works great, especially when you want it to cool your house before you get there. It learns pretty fast. Works decently with Amazon's Echo. Simple setup and easy to use.",Works as it should
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,Melissa,"Nest is user friendly and a breeze to install. Def pricey, but great purchase in long run. Not sure about actual energy savings.",Great way to control temp
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,lai1800,Good overall of the product. Simple to use and it's still learning the family activity and else. Can't decide to buy another for the 2nd floor but it's a good buy,Nest Gen3
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Note9user,The Nest thermostat is a great device to have in your home.,Great Programmable Thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,1,23 Nov 2018,Greatitalo,*****do not buy the Nest Thermostats if you need a common wire and have multiple zones. They will die in a year. I spent $1800 in Nest Products and was mislead to believe that the Thermostats work without a common wire. Worst part Google/Nest doesn’t care and won’t make accommodations. Highly disappointed*****,Greatitalo
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Docearly,I took a little time had to make a few call to nest but it works great my wife loves it,Easy to set up
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Onecent1,"Gift for my son and daughter-in-law’s new house
I need one",Easy installation
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,his19,This is a Nice Thermostat. It works well. I have not used all the features it offers but looks like it offers good functionality.,It works well
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,Coreydog4,Easy to set up and use. Like that it connects to my phone and the nest page. highly recommened this item. Got a rebate from APS for it also.,Top of the line
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,Lsgmja,Purchased new furnace and nest I didn't physically install the product but did do the set up which was lengthy but easy just follow the on screen instructions. The Nest is easy to use.,Great product
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,dbigdaddy,"I highly recommend a Nest, I have already seen a difference in my bill in only one month of use. Its very easy to set up once install and the app is very user friendly.",Excellent Product
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Jdp1,The thermostat is perfect for my life on the go. Plus my house is full of nest products,Make my home cool
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Victo,Geek squad set this up for us and the app on our phone.,Love this thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,copgiay,Very Good. I'm am satisfied with this item. thanks,Nest Thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Printer,"Such a big energy savings with the downstairs unit, we decided to purchase another",Bought another one for upstairs unit
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Rusty,Worked as expected. Simple to install and worked great.,Outstanding
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,dmoralesbello,"Really lives up to all the hype, learns your habits and integrates with my network seamlessly.",Excellent
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,dmmalpert,"I love my Nest Thermostat. It is super reliable, was easy to setup, and I can even control it from my Apple Watch. It also connects with a lot of my other home automation.",Really great smart thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Liz3300,This product so far has worked great for us. It was an easy install.,Works great!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,TJames88,It has been great so far! We love the home and away assist as we don't have to worry about adjusting anything before we leave for work.,Saving $$$
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,Imyogi,I did a ton of research before the purchase and it was so worth it. With out question the only thermostat you should buy.,Simply the best
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Champ,"Just as described, I’m in love with it I’ll recommend it to anybody",Excellent
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,Ihah,Looked into this after talking to a friend and decided to get one. It has worked great (as advertised) and the App is very nice to have so that I can monitor and control from anywhere.,Outstanding
